comuna,tipo,fecha,descripcion
Santiago,Peligro,2025-04-18T20:30:06.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T18:58:28.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T20:38:23.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-15T19:00:01.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T23:06:35.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T03:33:31.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T00:00:12.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T00:57:17.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T18:18:54.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T11:05:31.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T20:43:02.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T01:10:26.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-18T02:20:08.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T23:13:50.000Z,"Av. Libertador Bernardo O'Higgins"
Independencia,Otro,2025-04-21T14:17:13.000Z,"Av. La Paz"
Santiago,Peligro,2025-04-19T04:38:20.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T02:32:27.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-18T23:49:19.000Z,"Av. Libertador Bernardo O'Higgins"
Independencia,Policía,2025-04-21T14:16:27.000Z,"Av. La Paz"
Santiago,Peligro,2025-04-20T13:47:13.000Z,"Av. Libertador Bernardo O'Higgins"
Independencia,Policía,2025-04-21T14:20:45.000Z,"Av. La Paz"
Santiago,Congestión,2025-04-21T14:19:29.000Z,"Portugal"
Santiago,Policía,2025-04-21T14:18:58.000Z,"Bascuñán Guerrero"
Santiago,Peligro,2025-04-18T21:01:01.000Z,"Av. Libertador Bernardo O'Higgins"
Providencia,Policía,2025-04-21T14:22:38.000Z,"Av. Vicuña Mackenna"
Independencia,Policía,2025-04-21T14:23:49.000Z,"Av. La Paz"
Santiago,Policía,2025-04-21T14:21:11.000Z,"Moneda"
Santiago,Policía,2025-04-21T14:21:24.000Z,"San Diego"
Quinta Normal,Policía,2025-04-21T14:22:51.000Z,"Av. San Pablo"
Santiago,Peligro,2025-04-20T19:27:53.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T20:52:47.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-15T19:08:50.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T23:10:08.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T03:48:21.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T00:00:24.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T01:07:45.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T18:31:12.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T11:20:55.000Z,"Av. Libertador Bernardo O'Higgins"
Independencia,Policía,2025-04-21T14:23:48.000Z,"Av. La Paz"
Santiago,Peligro,2025-04-20T21:03:04.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T01:12:54.000Z,"Av. Libertador Bernardo O'Higgins"
Quinta Normal,Policía,2025-04-21T14:21:43.000Z,"Barros Arana"
Santiago,Otro,2025-04-21T14:22:01.000Z,"Agustinas"
Quinta Normal,Peligro,2025-06-29T22:26:42.833Z,"Nueva Imperial"
Independencia,Otro,2025-04-21T14:22:08.000Z,"Artesanos"
Santiago,Congestión,2025-06-29T22:26:42.833Z,"Viel"
Providencia,Congestión,2025-06-29T22:26:42.833Z,"Av. Providencia"
Santiago,Peligro,2025-04-20T23:23:25.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Otro,2025-06-29T22:26:42.833Z,"Roberto Espinoza"
Providencia,Policía,2025-04-21T14:21:15.000Z,"Av. Vicuña Mackenna"
Providencia,Peligro,2025-04-21T14:23:08.000Z,"Av. Vicuña Mackenna"
Santiago,Peligro,2025-04-19T04:44:10.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Congestión,2025-04-21T14:21:06.000Z,"Ñuble"
Santiago,Peligro,2025-04-21T02:41:33.000Z,"Av. Libertador Bernardo O'Higgins"
Recoleta,Congestión,2025-06-29T22:26:42.833Z,"Loreto"
Independencia,Policía,2025-06-29T22:26:42.833Z,"Av. La Paz"
Santiago,Peligro,2025-06-29T22:26:42.833Z,"Victoria"
Recoleta,Otro,2025-06-29T22:26:42.833Z,"Dávila Baeza"
Estación Central,Otro,2025-06-29T22:26:42.833Z,"Av. Libertador Bernardo O'Higgins"
Providencia,Otro,2025-06-29T22:26:42.833Z,"General Bustamante"
Independencia,Otro,2025-06-29T22:26:42.833Z,"Maruri"
Quinta Normal,Otro,2025-06-29T22:26:42.833Z,"Coronel Robles"
Santiago,Peligro,2025-04-20T14:39:34.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-18T21:44:27.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Policía,2025-04-21T14:26:15.000Z,"San Diego"
Estación Central,Peligro,2025-06-29T22:26:42.833Z,"Av. 5 de Abril"
Quinta Normal,Policía,2025-06-29T22:26:42.833Z,"Gaspar de Orense"
Santiago,Policía,2025-06-29T22:26:42.833Z,"San Antonio"
Santiago,Peligro,2025-04-20T19:40:53.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T20:52:52.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T23:10:10.000Z,"Av. Libertador Bernardo O'Higgins"
Providencia,Otro,2025-04-21T14:25:58.000Z,"Av. Vicuña Mackenna"
Santiago,Peligro,2025-04-19T03:48:41.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T00:08:06.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T01:11:09.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T18:35:59.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T11:21:29.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Otro,2025-04-21T14:26:57.000Z,"Arturo Prat"
Santiago,Policía,2025-04-21T14:25:37.000Z,"Nataniel Cox"
Santiago,Peligro,2025-04-20T21:11:10.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T01:18:52.000Z,"Av. Libertador Bernardo O'Higgins"
Recoleta,Policía,2025-06-29T22:26:42.833Z,"Antonia López de Bello"
Providencia,Otro,2025-04-21T14:26:06.000Z,"Av. Vicuña Mackenna"
Santiago,Policía,2025-04-21T14:28:25.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Otro,2025-04-21T14:27:03.000Z,"Portugal"
Santiago,Peligro,2025-04-18T02:28:06.000Z,"Av. Libertador Bernardo O'Higgins"
Quinta Normal,Policía,2025-04-21T14:27:09.000Z,"Nueva Imperial"
Estación Central,Policía,2025-06-29T22:26:42.833Z,"Coronel Godoy"
Providencia,Policía,2025-04-21T14:27:48.000Z,"Av. Vicuña Mackenna"
Providencia,Policía,2025-04-21T14:26:36.000Z,"Av. Vicuña Mackenna"
Santiago,Peligro,2025-04-20T23:25:20.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T04:57:05.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T02:46:16.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-18T23:51:45.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T14:27:32.000Z,"Pío Nono"
Santiago,Peligro,2025-04-21T14:26:38.000Z,"Lira"
Santiago,Peligro,2025-04-20T14:40:30.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T14:32:16.000Z,"Puente La Paz"
Santiago,Peligro,2025-04-21T14:29:26.000Z,"Av. Santa Rosa"
Santiago,Peligro,2025-04-18T21:44:28.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Policía,2025-04-21T14:30:17.000Z,"Santo Domingo"
Santiago,Peligro,2025-04-20T19:46:46.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T20:57:42.000Z,"Av. Libertador Bernardo O'Higgins"
Estación Central,Peligro,2025-04-21T14:30:45.000Z,"hazard_on_road_object"
Santiago,Peligro,2025-04-19T23:15:26.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T14:31:13.000Z,"Av. Manuel Antonio Matta"
Santiago,Peligro,2025-04-20T00:11:26.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Policía,2025-04-21T14:32:01.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Policía,2025-04-21T14:29:54.000Z,"Periodista José Carrasco Tapia"
Recoleta,Peligro,2025-04-21T14:33:38.000Z,"Artesanos"
Santiago,Peligro,2025-04-21T01:13:44.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T18:39:50.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T11:50:32.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Policía,2025-04-21T14:32:28.000Z,"Av. Presidente Balmaceda"
Santiago,Congestión,2025-04-21T14:31:12.000Z,"Santa Isabel"
Santiago,Peligro,2025-04-21T14:31:00.000Z,"Santa Isabel"
Santiago,Accidente,2025-04-21T14:31:52.000Z,"Av. Manuel Antonio Matta"
Santiago,Peligro,2025-04-20T21:15:37.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T01:27:09.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-18T02:31:17.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T23:31:00.000Z,"Av. Libertador Bernardo O'Higgins"
Estación Central,Peligro,2025-04-21T14:29:09.000Z,"Av. 5 de Abril"
Estación Central,Peligro,2025-04-21T14:33:09.000Z,"Av. 5 de Abril"
Santiago,Peligro,2025-04-21T02:47:09.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-18T23:51:51.000Z,"Av. Libertador Bernardo O'Higgins"
Estación Central,Policía,2025-04-21T14:29:10.000Z,"Av. Libertador Bernardo O'Higgins"
Independencia,Policía,2025-04-21T14:32:45.000Z,"Av. La Paz"
Santiago,Peligro,2025-04-20T14:45:19.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T14:36:19.000Z,"Viel"
Santiago,Policía,2025-04-21T14:38:20.000Z,"Nataniel Cox"
Providencia,Peligro,2025-04-21T14:37:38.000Z,"Av. Costanera Andrés Bello"
Santiago,Policía,2025-04-21T14:35:05.000Z,"Av. Almirante Blanco Encalada"
Santiago,Peligro,2025-04-18T21:48:45.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T20:18:00.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T21:11:13.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T23:16:15.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T03:53:37.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T00:24:22.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T01:22:08.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Policía,2025-04-21T14:38:32.000Z,"Matucana"
Santiago,Peligro,2025-04-20T18:40:19.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T12:13:48.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-06-29T22:26:42.834Z,"Santo Domingo"
Santiago,Peligro,2025-04-20T21:17:39.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T01:43:19.000Z,"Av. Libertador Bernardo O'Higgins"
Recoleta,Policía,2025-04-21T14:34:17.000Z,"Antonia López de Bello"
Santiago,Peligro,2025-04-21T14:35:45.000Z,"Av. Libertador Bernardo O'Higgins"
Providencia,Congestión,2025-06-29T22:26:42.834Z,"Av. Vicuña Mackenna"
Providencia,Peligro,2025-06-29T22:26:42.834Z,"Av. Costanera Andrés Bello"
Quinta Normal,Peligro,2025-06-29T22:26:42.834Z,"Radal"
Santiago,Congestión,2025-06-29T22:26:42.834Z,"Manuel Antonio Tocornal"
Estación Central,Policía,2025-06-29T22:26:42.834Z,"General Amengual"
Quinta Normal,Policía,2025-06-29T22:26:42.834Z,"Gaspar de Orense"
Santiago,Peligro,2025-04-20T23:33:10.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Policía,2025-06-29T22:26:42.834Z,"Nataniel Cox"
Santiago,Peligro,2025-04-19T05:23:53.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T03:00:41.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-18T23:59:46.000Z,"Av. Libertador Bernardo O'Higgins"
Estación Central,Otro,2025-06-29T22:26:42.834Z,"Av. Libertador Bernardo O'Higgins"
Lo Prado,Otro,2025-06-29T22:26:42.834Z,"Los Tamarindos"
Santiago,Otro,2025-06-29T22:26:42.834Z,"Roberto Espinoza"
Recoleta,Otro,2025-06-29T22:26:42.834Z,"Av. Recoleta"
Independencia,Otro,2025-06-29T22:26:42.834Z,"Av. Santa María"
Providencia,Otro,2025-06-29T22:26:42.834Z,"General Bustamante"
Quinta Normal,Otro,2025-06-29T22:26:42.834Z,"Coronel Robles"
Santiago,Peligro,2025-04-20T14:50:21.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-18T22:11:11.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T14:42:22.000Z,"Abate Molina"
Santiago,Peligro,2025-04-20T20:24:42.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T21:17:51.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-15T19:24:26.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T23:17:53.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T00:28:11.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T01:27:55.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T18:45:41.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T12:23:10.000Z,"Av. Libertador Bernardo O'Higgins"
Estación Central,Otro,2025-04-21T14:39:04.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T14:39:25.000Z,"Diagonal Paraguay"
Santiago,Peligro,2025-04-20T21:23:12.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T01:54:43.000Z,"Av. Libertador Bernardo O'Higgins"
Providencia,Peligro,2025-04-21T14:39:48.000Z,"Av. Costanera Andrés Bello"
Santiago,Peligro,2025-04-18T03:03:25.000Z,"Av. Libertador Bernardo O'Higgins"
Estación Central,Policía,2025-04-21T14:41:47.000Z,"Coronel Godoy"
Quinta Normal,Policía,2025-04-21T14:40:10.000Z,"Nueva Imperial"
Santiago,Policía,2025-04-21T14:42:25.000Z,"Av. Ricardo Cumming"
Santiago,Peligro,2025-04-21T03:14:39.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T14:43:40.000Z,"Av. Manuel Rodríguez"
Santiago,Peligro,2025-04-19T00:12:59.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Policía,2025-04-21T14:42:14.000Z,"Exposición"
Santiago,Policía,2025-04-21T14:40:02.000Z,"Almirante Barroso"
Quinta Normal,Policía,2025-04-21T14:44:16.000Z,"Barros Arana"
Santiago,Peligro,2025-04-16T11:46:54.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-18T22:52:44.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T20:43:37.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T21:25:02.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-15T19:30:36.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Congestión,2025-04-21T14:47:35.000Z,"Retorno > Oriente"
Santiago,Peligro,2025-04-19T23:21:56.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T03:57:27.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T00:29:38.000Z,"Av. Libertador Bernardo O'Higgins"
Quinta Normal,Peligro,2025-04-21T14:48:10.000Z,"Nueva Imperial"
Santiago,Peligro,2025-04-21T01:43:41.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Policía,2025-04-21T14:46:56.000Z,"San Diego"
Santiago,Peligro,2025-04-20T18:46:42.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T12:45:56.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T21:37:12.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T02:14:06.000Z,"Av. Libertador Bernardo O'Higgins"
Estación Central,Congestión,2025-04-21T14:46:14.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Policía,2025-04-21T14:45:12.000Z,"Agustinas"
Santiago,Peligro,2025-04-18T03:06:35.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T23:35:37.000Z,"Av. Libertador Bernardo O'Higgins"
Independencia,Otro,2025-04-21T14:47:30.000Z,"Av. La Paz"
Santiago,Peligro,2025-04-19T05:53:02.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T03:26:40.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T00:28:00.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Policía,2025-04-21T14:46:41.000Z,"Av. Manuel Rodríguez"
Estación Central,Policía,2025-04-21T14:45:33.000Z,"Santa Petronila"
Recoleta,Congestión,2025-06-29T22:26:42.834Z,"Av. Recoleta"
Santiago,Policía,2025-04-21T14:52:01.000Z,"Catedral"
Santiago,Peligro,2025-04-18T23:11:38.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T20:50:26.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T21:34:24.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T23:26:44.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T00:43:52.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T01:57:52.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Otro,2025-04-21T14:51:25.000Z,"Puente La Paz"
Santiago,Peligro,2025-04-20T18:46:43.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T21:47:26.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T02:28:25.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Policía,2025-04-21T14:49:20.000Z,"Av. Manuel Rodríguez"
Estación Central,Policía,2025-06-29T22:26:42.835Z,"Ruiz Tagle"
Providencia,Congestión,2025-06-29T22:26:42.835Z,"Av. Vicuña Mackenna"
Santiago,Peligro,2025-06-29T22:26:42.835Z,"Agustinas"
Estación Central,Otro,2025-06-29T22:26:42.835Z,"Av. 5 de Abril"
Santiago,Peligro,2025-04-18T03:38:39.000Z,"Av. Libertador Bernardo O'Higgins"
Quinta Normal,Peligro,2025-06-29T22:26:42.835Z,"Radal"
Santiago,Policía,2025-06-29T22:26:42.835Z,"San Francisco"
Santiago,Peligro,2025-04-21T14:51:00.000Z,"Copiapó"
Santiago,Congestión,2025-06-29T22:26:42.835Z,"Av. Presidente Balmaceda"
Santiago,Peligro,2025-04-21T14:53:25.000Z,"Av. Manuel Rodríguez"
Santiago,Policía,2025-04-21T14:51:34.000Z,"Av. Libertador Bernardo O'Higgins"
Providencia,Otro,2025-06-29T22:26:42.835Z,"Av. Vicuña Mackenna"
Santiago,Peligro,2025-04-19T06:49:07.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T03:40:00.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T00:28:57.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T14:52:15.000Z,"Martínez de Rozas"
Recoleta,Congestión,2025-06-29T22:26:42.835Z,"Av. Recoleta"
Santiago,Otro,2025-06-29T22:26:42.835Z,"Mario Kreutzberger"
Recoleta,Otro,2025-06-29T22:26:42.835Z,"Nueva Rengifo"
Independencia,Otro,2025-06-29T22:26:42.835Z,"Adolfo Ibáñez"
Quinta Normal,Otro,2025-06-29T22:26:42.835Z,"Juana Quinel"
Santiago,Peligro,2025-04-20T15:05:24.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-16T11:47:03.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-18T23:13:11.000Z,"Av. Libertador Bernardo O'Higgins"
Quinta Normal,Otro,2025-04-21T14:56:43.000Z,"Nueva Imperial"
Santiago,Peligro,2025-04-20T21:06:22.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T23:28:07.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T00:59:02.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T02:05:25.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T18:51:07.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T12:56:03.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T14:56:52.000Z,"Av. Manuel Rodríguez"
Santiago,Peligro,2025-04-20T21:54:26.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T02:38:59.000Z,"Av. Libertador Bernardo O'Higgins"
Estación Central,Policía,2025-04-21T14:55:33.000Z,"Av. 5 de Abril"
Santiago,Peligro,2025-04-21T14:55:34.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T14:55:28.000Z,"Av. Cardenal José María Caro"
Santiago,Policía,2025-04-21T14:56:57.000Z,"Carmen"
Santiago,Peligro,2025-04-19T07:52:10.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T03:55:13.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T00:35:22.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T14:56:49.000Z,"General Mackenna"
Santiago,Policía,2025-04-21T14:55:27.000Z,"Av. Manuel Rodríguez"
Lo Prado,Otro,2025-06-29T22:26:42.835Z,"Comodoro Guesalaga"
Santiago,Peligro,2025-04-20T15:08:31.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Policía,2025-04-21T14:59:12.000Z,"Fray Camilo Henríquez"
Estación Central,Otro,2025-04-21T15:02:27.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Otro,2025-04-21T15:02:24.000Z,"Av. 10 de Julio Huamachuco"
Santiago,Peligro,2025-04-18T23:14:30.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T21:07:52.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T21:38:34.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-15T19:33:27.000Z,"Av. Libertador Bernardo O'Higgins"
Quinta Normal,Congestión,2025-06-29T22:26:42.835Z,"Av. José Joaquín Pérez"
Santiago,Peligro,2025-04-19T23:30:06.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T01:20:15.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T02:14:22.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T18:57:17.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T12:57:00.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T15:02:57.000Z,"Victoria"
Santiago,Peligro,2025-04-20T21:58:58.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T02:46:30.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-18T04:01:25.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Policía,2025-04-21T15:01:06.000Z,"Teatinos"
Santiago,Congestión,2025-04-21T15:00:48.000Z,"Ismael Valdés Vergara"
Santiago,Peligro,2025-04-19T09:09:35.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-21T04:04:15.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-19T00:55:30.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Policía,2025-04-21T15:01:03.000Z,"Av. Manuel Antonio Matta"
Providencia,Congestión,2025-04-21T15:01:52.000Z,"Av. Vicuña Mackenna"
Santiago,Otro,2025-04-21T15:06:51.000Z,"Av. Manuel Rodríguez"
Santiago,Peligro,2025-04-20T15:11:36.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-06-29T22:26:42.836Z,"Av. Manuel Antonio Matta"
Providencia,Congestión,2025-06-29T22:26:42.836Z,"Av. Vicuña Mackenna"
Estación Central,Policía,2025-06-29T22:26:42.836Z,"San Alberto Hurtado"
Santiago,Policía,2025-06-29T22:26:42.836Z,"Av. San Pablo"
Santiago,Peligro,2025-04-18T23:17:00.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Congestión,2025-06-29T22:26:42.836Z,"Agustinas"
Santiago,Peligro,2025-04-20T21:11:59.000Z,"Av. Libertador Bernardo O'Higgins"
Santiago,Peligro,2025-04-20T21:42:40.000Z,"Av. Libertador Bernardo O'Higgins"
Quinta Normal,Congestión,2025-06-29T22:26:42.836Z,"Av. José Joaquín Pérez"
Estación Central,Policía,2025-04-21T15:04:50.000Z,"Ruiz Tagle"
